name,capital,manager,is_national,phone_number,email,is_import_export,is_transport,is_real_estate,is_agrobusiness,is_restoration,is_investment,is_general_commerce,is_BTP
-,1000000,-,True,+22890570667,macmedtogo@gmail.com,True,False,True,False,False,False,True,False
la société softsink sarl u,1000000,MONSIEUR KOLANI GOURDIGOU JUNIOR,True,+22822613929,-,False,False,True,False,False,False,False,False
entreprise de travaux d'ingénierie et de construction du bâtiments et des travaux publics,10000000,MONSIEUR ALAOU MARZOUK,True,+22870391487,alaoumarzouk9@gmail.com,False,False,False,False,False,False,False,True
gfl logistics,5000000,-,True,+22892007902,-,False,True,True,False,False,False,False,False
gfl logistics,5000000,-,True,+22892007902,-,False,True,True,False,False,False,False,False
-,1000000,-,True,+22890570667,macmedtogo@gmail.com,True,False,True,False,False,False,True,False
-,40000000,-,True,,-,False,False,True,False,False,False,False,False
yaro-sirba,1000000,-,True,+22890156657,-,False,False,True,False,False,False,True,False
 atime ,moins de 1.000.000,MONSIEUR LAOUKPESSI AGNIM TEFENIM,True,+22890270923,cabinetgetcontact@gmail.com,False,False,True,False,False,False,False,False
gsl consulting,3000000,-,True,+22870348551,-,False,False,True,False,False,False,False,False
-,2000000,-,True,,-,True,True,True,False,False,False,True,False
-,1000000,-,True,+22891529080,-,True,False,True,False,False,False,False,False
identity consulting sarl u,1000000,MONSIEUR N,True,+22890108407,-,False,False,True,False,False,True,False,False
 brazilian trading & logistic togo  sarl.,1000000,MONSIEUR KINTOPE EFOEVI,True,+22890248893,-,True,True,True,False,False,False,True,True
-,moins de 1.000.000,-,True,+22892703276,-,False,False,False,False,False,False,False,True
"la société bureau d’ingenieurs conseils d’afrique sarl u en abrégé, bica-consulting sarl u",1000000,MONSIEUR GOGOE EYANA,True,+22822613929,-,False,False,True,False,False,False,True,True
la société  le solidaire  sarl,1000000,MONSIEUR AKAKPOVI KOUASSIVI,True,+22899469260,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890610505,-,True,False,True,False,False,False,False,True
-,moins de 1.000.000,-,True,+22890727787,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR IYIDA IFEANYI FESTUS,True,+22899001779,-,True,False,True,False,False,False,False,False
-,moins de 1.000.000,MONSIEUR ANANI EKOE JEAN,True,+22899442686,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22893846617,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22898834357,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22896999493,-,True,False,True,False,False,False,False,False
jadela group sarl,1000000,MADAME KPANTE GAMBAH LABOPOU,True,+22892545548,-,True,False,True,False,False,False,True,False
concept archicomm,moins de 1.000.000,MONSIEUR VALLET BAPTISTE CLÉMENT,False,+22890989103,conceptarchicomm@gmail.com,False,False,True,False,False,False,False,False
abollon,1000000,MONSIEUR HADEHOU ABDOU-FATAYE,True,+22891090958,-,False,False,True,False,False,False,True,True
-,1000000,-,True,+22899444482,-,True,False,True,False,False,False,True,False
‘‘yaad h ’’ sarl u.,1000000,-,True,+22890020215,-,True,False,False,False,False,False,True,False
-,1000000,-,True,+22897937757,-,False,False,True,False,False,False,True,False
-,5000000,-,True,+22890555584,-,True,False,True,False,False,False,True,False
 evexia pan africa sarlu,moins de 1.000.000,MONSIEUR THAKKAR,True,+22879690505,-,False,False,True,False,False,False,True,False
crest container lines  sarlu,1000000,MONSIEUR ANKIT SOMANI,True,+22879690505,-,False,True,True,False,False,False,False,False
 fruit brothers togo sarl ,6000000,MONSIEUR AMANKWAA SAMUEL OWUSU,True,+22879690505,-,False,False,True,False,False,False,True,False
-,5000000,-,True,+22890555584,-,True,False,True,False,False,False,True,False
sci  saujana .,5000000,-,True,+22897187060,-,False,False,True,False,False,False,False,False
 ap industry  - sarl,5000000,-,True,+22870244547,-,True,False,True,False,False,False,True,False
-,10000000,MONSIEUR ABDOULAYE KAGNASSI,True,+22822608535,-,False,True,True,False,False,False,True,False
developpement et finance (defi),moins de 1.000.000,-,True,+22897699309,-,False,False,True,False,False,False,False,False
-,5000000,-,True,+22896373802,-,True,True,True,False,False,False,False,False
groupe i.s.t.p.g sarl,2000000,MONSIEUR CISSE ABDOUL,True,,-,False,False,False,False,False,False,False,True
-,moins de 1.000.000,-,True,+22890106498,nssabtp@yahoo.fr,True,False,True,False,False,False,True,True
 diassa lome  sarl u,1000000,-,True,+22899617032,-,False,True,True,False,False,False,True,False
 immobiliere conseils services et assistance  (icsa) sarl.,1000000,MADAME HOUNME LÉOCADIE EDWIGE,True,+22890045494,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22897760801,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22897864674,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890418898,-,False,False,True,False,False,False,True,False
afro seeds sarlu,1000000,-,True,+22891800101,-,True,False,True,False,False,False,False,False
-,1000000,MONSIEUR KPELEMOUA ATSALMONDOM,True,+22890722794,gpnewh2000@gmail.com,True,False,True,False,False,False,True,True
nouvelle societe de bulding (nsb),moins de 1.000.000,MONSIEUR BOUKARI ADNANE,True,+22890810213,nsbsarl468@gmail.com,True,False,True,False,False,False,True,False
d & v logistic solution,1000000,MONSIEUR HUKPORTIE FRANK DOTSE,True,+22891354446,-,False,True,False,False,False,False,False,False
-,1000000,-,True,+22890323201,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890379129,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22891028824,-,False,False,True,False,False,False,True,False
,1000000,MONSIEUR N,True,+22890360304,iccservice09@gmail.com,False,False,False,False,False,False,False,False
-,1000000,-,True,+22890078787,-,False,False,True,False,False,False,True,False
 château-saveur  sarl u,moins de 1.000.000,MONSIEUR TCHERODJI ALIOU,True,,-,True,False,False,False,False,False,True,False
 global entrepreneurship network togo -sasu,1000000,-,True,+22890775700,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22899076364,-,False,False,True,False,False,False,True,False
nukunu kat,moins de 1.000.000,MONSIEUR KATAKU KOFFI DARIUS,True,+22891107204,darius7bill@gmail.com,False,False,False,False,False,False,True,False
 pamela events surprise  sarl u.,1000000,MADAME ABANI AKOSSIWA EST,True,+22890255688,-,False,False,True,False,False,False,False,False
 newgen advisory int’l ,10000000,MONSIEUR ADEGNON KODJO GALEVISSI,True,+22892090700,-,False,False,False,False,False,True,False,False
pro star sport,1000000,MONSIEUR KLU AMEDOME KOFFI,True,+22893863100,prostarsport.foot@gmail.com,False,False,False,False,False,False,True,False
-,1000000,-,True,+22899725285,-,False,False,True,False,False,False,False,False
santal plus,moins de 1.000.000,MONSIEUR AKATSI KOMLA,True,+22890679961,santalplus1@gmail.com,False,False,False,False,False,False,False,False
societe dynace global togo sarl,1000000,MONSIEUR M,True,+22897600577,-,True,False,True,False,False,False,True,False
kingsola investment sarl,1000000,MONSIEUR KONAN KOUASSI BERTIN,True,,-,False,True,True,False,False,False,True,False
kingsola investment sarl,4000000,MADAME LAMBONI YENDOUNTIE POUR,True,+22890172722,-,True,False,True,False,False,False,True,False
ola gold cosmetic sarl,1000000,MADAME ACHIMI SARATOU ÉPOUSE,True,+22892253725,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890300958,-,False,False,True,False,False,False,True,False
centrale togolaise du commerce et de services (cetocos) sarl u,1000000,MONSIEUR ADOVON KOKOUVI AMÉDZÉAMÉ,True,+22890455039,adovonjoseph@gmail.com,False,False,False,False,False,False,False,True
pro star sport,1000000,MONSIEUR KLU AMEDOME KOFFI,True,+22893863100,prostarsport.foot@gmail.com,False,False,False,False,False,False,True,False
la société  toptrade  sarl,1000000,MONSIEUR KOMNAN CHÉRÉGNÉMÈ,True,+22822613929,viptransservice2010@yahoo.com,True,False,True,False,False,False,True,False
,1000000,MONSIEUR ASSIRIRI KODJO,True,+22891416007,askdav007@gmail.com,False,False,False,False,False,False,False,False
-,moins de 1.000.000,-,True,+22870908000,-,False,False,True,False,False,False,True,True
posey,moins de 1.000.000,MONSIEUR ADJITA IKHLAAS,True,+22893095419,contact@beposey.com,False,False,False,False,False,False,False,False
ôtentika foods,1000000,-,True,+22890792216,-,True,False,False,False,False,False,True,False
praticalis sas,25000000,-,True,+22828902696,-,False,False,True,False,False,False,False,False
 divine success time  s.a.,10000000,MONSIEUR AWU KUDZO EMMANUEL,True,+22890122336,emmakudzo@yahoo.com,False,False,True,False,False,False,True,False
,10000000,MONSIEUR GABIAM AYI AFANTSAO,True,+22896329696,blablafricavovoiturage@gmail.com,False,False,False,False,False,False,False,False
 bravo eco l&s (bels) -sarl,2000000,-,True,+22870244547,-,True,True,True,False,False,True,True,True
compagnie agro-pastorale et industrielle du togo (c.a.p.i) sarl,45000000,MONSIEUR AGBEMEHE KANYI KOKOU,True,+22899175719,Julesagbe82@gmail.com,False,False,False,False,False,False,False,False
rak huilerie sarl,10000000,-,True,+22897279684,-,True,False,False,False,False,False,True,False
x-treme,1000000,-,True,+22822212960,-,False,False,True,False,False,False,False,False
togo weleleng,1000000,MONSIEUR N,True,+22893345388,-,True,False,False,False,False,False,True,True
dieu est grand et vivant,1000000,MONSIEUR BONSI,True,+22893345388,-,True,False,False,False,False,False,True,True
-,moins de 1.000.000,-,True,+22890420237,-,False,True,True,False,False,False,True,False
agbakou et fils,1000000,MONSIEUR AGBAKOU,True,+22893345388,-,True,False,False,False,False,False,True,True
-,1000000,-,True,+22890451505,-,True,False,True,False,False,False,True,False
light paint group togo,1000000,MONSIEUR N,True,+22892430901,-,True,False,False,False,False,False,True,True
-,moins de 1.000.000,-,True,+22891808652,agbegninoudavid@yahoo.fr,True,False,True,False,False,False,False,False
bagaly sarl,1000000,MADAME KPATCHA P-E,True,+22890096032,-,False,False,False,False,True,False,True,False
evame agrobusiness s.a.u.,10000000,-,True,+22822209030,Me.Tsakadi@gmail.com,True,True,True,True,False,False,True,False
groupe evame s.a.,moins de 1.000.000,-,True,+22822209030,Me.Tsakadi@gmail.com,False,False,True,False,False,False,False,False
 istanbul house sarl,5000000,-,True,+22890020215,-,True,False,False,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890043058,-,False,False,True,False,False,False,False,False
 kambia   sarl u.,5000000,MONSIEUR BONDE DAKAMOU,True,+22828901693,-,True,False,False,False,False,False,False,False
am’stwins trading company (a.t.c)  sarl.,1000000,MONSIEUR AMAO AGO TCHAO,True,+22828911204,-,False,True,False,False,False,False,False,False
 copagro  sarl.,25000000,MONSIEUR NAGBE KOFFI GUILLAUME,True,+22828916483,-,False,False,False,False,False,False,True,False
 dakamou medical expo  (d.m.e)  sarl u.,1000000,MONSIEUR BONDE DAKAMOU,True,+22828901693,-,False,False,False,False,False,False,False,False
3d holding sarl u,1000000,MONSIEUR DIOMANDE DRO DAVID,True,+22892598552,-,False,True,True,False,False,False,False,False
africa manutention et services togo  ams togo  sarl u,1000000,MONSIEUR SAWADOGO ALPHONSE,True,+22870276649,-,True,False,True,False,False,False,False,False
 bethany  sci,1000000,MONSIEUR DANSOU SONAGNON ARMAND,True,+22899905084,-,False,False,True,False,False,False,False,False
cabinet d’expertise solution consulting,1000000,MONSIEUR ANDA TARSIBA KOUMA,True,+22824424583,-,False,False,True,False,False,False,False,False
 cim carrieres  sarl u,1000000,MONSIEUR KANAZOE KASSOUM,True,+22893066542,-,True,True,True,False,False,False,False,True
kama services togo,1000000,MONSIEUR KANAZOE MADI,True,+22870822498,-,True,False,True,False,False,False,False,False
westmax sarl u,1000000,MONSIEUR OKOYE CHIEZE PATRICK,True,+22890942603,-,False,False,True,False,False,False,False,False
entreprise de construction et d’amenagement en btp et services (econam btp & services),1000000,MONSIEUR LAGASSOU OKOUSSOU,True,+22891888386,klagassou@yahoo.fr,False,False,False,False,False,False,False,True
arabe african company tg sarl,moins de 1.000.000,MONSIEUR ALASSANI F TAMIMOU,True,+22890171725,-,False,False,True,False,False,False,True,False
-,5000000,-,True,,-,True,False,True,False,False,False,True,False
le fenix corporate sarl,2000000,-,True,+22899916569,-,True,False,False,True,False,False,True,False
,moins de 1.000.000,MONSIEUR TAFFAME KOMLAN ELOM,True,+22890819353,-,False,True,True,False,False,False,False,False
jackpot,100000000,MONSIEUR BOUSTANY ZIAD JOSEPH,True,,-,False,False,False,False,False,False,False,False
compagnie agro-pastorale et industrielle du togo (c.a.p.i) sarl,45000000,MONSIEUR AGBEMEHE KANYI KOKOU,True,+22899175719,Julesagbe82@gmail.com,False,False,False,False,False,False,False,False
 tighrini trucks sarl,5000000,-,True,+22890020215,-,False,False,False,False,False,False,False,True
le gueparo security sarl u,10000000,-,True,+22890874395,-,False,False,False,False,False,False,False,False
-,1000000,MONSIEUR KAKPO MAHUDJRO ALEXANDRE,True,+22896847657,-,True,False,True,False,False,False,True,True
-,1000000,-,True,+22898028989,vodounnoujudicael@yahoo.fr,True,True,True,False,False,False,False,False
-,1000000,-,True,+22822267342,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890649428,-,False,False,True,False,False,False,True,False
-,5000000,-,True,+22828222115,amorin.notaires@yahoo.fr,True,False,True,False,False,False,False,False
-,1000000,-,True,+22890303532,-,False,False,True,False,False,False,False,False
société civile immobilière  kpekpe .,1000000,MONSIEUR AFANTCHAO K,True,+22822270362,-,True,False,True,False,False,False,False,False
la société  tiou consulting  sarl,1000000,MADEMOISELLE BAKO FAIKA,True,+22822613929,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890303532,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22892128080,-,False,False,True,False,False,False,False,False
-,10000000,MADAME KAMBIA SOMIALO,True,+22892770116,-,False,False,True,False,False,False,False,False
-,2000000,MADAME ASSIGNON DJIDJO DOMINIQUE,True,+22890584084,-,True,False,True,False,True,False,False,False
-,1000000,MADAME SESSOU-GBOH DJIGBONDI,True,+22898292626,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890395586,-,False,False,True,False,False,False,False,True
-,1000000,-,True,+22892148225,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890017138,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890058175,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22890667069,-,False,False,False,False,False,False,False,False
gestion conseil fiscalite et formation sarl,1000000,MONSIEUR TOSSOU YAO KPÉTO,True,+22892173756,gc2fsarl@gmail.com,False,False,True,False,False,False,False,False
-,10000000,-,True,+22891919140,tata66avlessidemass@gmail.com,True,False,True,False,False,False,True,False
rk technology sarl u,1000000,MONSIEUR ALLAWO KOAMI RICHARD,True,+22891632880,rktechnology03@gmail.com,True,False,False,False,False,False,False,False
